row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A1.mzML Peak area,A2.mzML Peak area,A3.mzML Peak area,A4.mzML Peak area,A5.mzML Peak area,A6.mzML Peak area,A7.mzML Peak area,A8.mzML Peak area,A9.mzML Peak area,A10.mzML Peak area,A11.mzML Peak area,A12.mzML Peak area,A13.mzML Peak area,A14.mzML Peak area,A15.mzML Peak area,A16.mzML Peak area,A17.mzML Peak area,A18.mzML Peak area,pooled_QC_1.mzML Peak area
8986,416.2659767,3.7618198,,,,453,,,,,,,21221.472,21119.906,29970.0255,173538.64,173236.555,166676.92,2971.8761,449.279495,54997.702,15918.3795,1962.7087,17982.6055,31927.489,37079.1485,93451.535,1417.408225,486.878315,2203.94235,61635.1445
5516,416.2852115,2.5486329,,,,1749,,,,,,,3164097.9,2472018.4,1926748.9,950693.5,1928046.5,1021302.29,125454.1,26969.061,1748551.75,2185976.15,286667.28,2203267.6,2979574.5,1129626.25,2185684.45,249579.65,141742.555,481418.85,1899402.85
7217,416.2855109,3.1948855,,,,1045,729,[M+NH4]+,,3,7220;7217;7221,398.25169,264058.795,250356.11,252957.105,38269.2305,117779.135,129852.295,3153.5202,581.8563,137408.01,53109.6155,4463.76685,44776.496,16602.8065,17129.896,13621.5015,8405.0404,3714.40445,12797.938,64575.012
6166,416.2855249,2.8086758,,,,,,,,,,,43926.5085,25395.1805,37230.2265,89119.042,17243.1655,32077.798,29614.564,12720.0935,41028.835,46464.966,9318.802,46627.7125,25537.4375,42308.0955,16507.8085,2049.0564,1450.83605,3102.1522,41203.98
23181,416.305636,8.415929,,,,783,1547,[M+2H]+2,,3,23145;23155;23181,830.59677,38427.1055,30839.84,37863.9885,27239.8815,101192.645,60226.4195,5288.3085,710.807525,131740.85,0,0,1529.38515,0,0,0,0,0,0,4552.49545
7143,417.1179845,3.1783068,,,,,,,,,,,127783.71,76813.73,103132.4665,0,0,0,0,0,28621.7325,0,0,0,1976.30495,1724.72878,1139.0437,0,0,0,9394.114
4245,417.1370734,2.0755413,,,,1166,549,[M+Na]+,,2,4215;4245,394.14796,0,0,0,0,0,0,0,0,0,0,0,0,3034.7199,5559.696,37491.6015,0,0,0,2405.6748
4800,417.15241,2.2484193,,,,,,,,,,,10012.3935,5864.1289,0,0,0,0,0,0,1837.7003,0,0,0,12611.614,17359.705,73295.685,0,0,0,9944.06675
6783,417.1729383,3.0337503,,,,255,701,[M+Na]+,,2,6808;6783,394.18373,15257.106,15991.6625,26228.8825,6869.05025,7322.957,2924.7407,10621.1818,2144.79895,39254.595,61519.5295,2905.38625,46312.381,56753.167,32577.261,28320.342,37767.9495,30073.5975,68144.318,30832.17
16959,417.1889611,6.5663767,,,,,,,,,,,1724.902,0,0,0,0,0,1375.31775,452.37295,4008.252,19680.938,960.97685,7938.90575,4893.4913,4320.5993,6980.6605,17869.6127,25250.5175,67715.2925,5183.5741
12711,417.2106849,4.818361,,,,95,973,[M+Na]+,,4,12708;12681;12677;12711,394.2208,52671.2185,51085.6045,28074.45,635480.175,1053090.45,1097883.05,854.90435,0,12479.2605,4957.2933,0,659.4654,0,0,0,0,0,0,341901.47
13692,417.2108322,5.1355143,,,,1682,1013,[M+Na]+,,2,13682;13692,394.22088,17293.1235,100058.14,156197.69,593481.97,1037578.075,1043740.12,784.82092,0,77192.625,1988.60815,0,754.8938,0,0,0,0,0,0,271068.64
13487,417.2110383,5.0916734,,,,,,,,,,,76808.875,95694.925,863932.05,304726.28,448151.65,468743.17,601.8152,0,86720.035,1881.52415,0,754.8938,0,0,0,0,0,0,90514.375
20843,417.2265612,7.866237,,,,2131,,,,,,,193090.565,306490.535,261487.13,11754.547,6120.69435,8053.206,1086.49285,0,63049.25,21829.569,527.07275,14453.649,178986.3,244350.955,123263.217,0,0,0,97175.2925
18334,417.2267499,6.9968605,,,,970,,,,,,,637411.575,967809.23,902128.5,0,0,5343.9052,712.08371,0,46653.035,64802.343,3031.80235,74332.165,85012.545,101129.0775,51641.7695,0,283.10077,0,109328.11
16867,417.2267822,6.548775,,,,1618,,,,,,,255155.73,232853.315,309717.89,0,0,0,309.3165,0,17684.822,24596.2425,810.70405,26150.0605,64531.761,57173.2425,33346.049,0,0,0,49143.739
17989,417.2268,6.949629,,,,,,,,,,,158104.257,657661.9,397085.18,0,0,4431.3805,540.509495,0,23073.0835,37397.7895,1357.12916,39774.9735,109226.382,123674.962,70823.69,0,0,0,50058.646
17378,417.226829,6.6848645,,,,2146,,,,,,,330633.64,418660,410387.925,1254.28465,0,0,173.00145,0,39320.4725,41181.959,638.08522,35797.0355,86886.4275,74278.235,69982.261,0,0,0,94046.325
20241,417.2268912,7.707528,,,,,,,,,,,268478.175,348970.2,356877.47,0,0,0,1071.73023,0,63301.916,37451.861,584.22085,32512.484,142277.64,168779.06,82872.1765,0,0,0,104615.765
25203,417.2270952,8.898143,,,,,,,,,,,708387.15,996441.9,1313988.35,2226.5596,6462.05875,4255.47225,1712.8396,326.15463,217500.685,57941.431,1502.7279,90056.655,70522.453,198378.175,127889.45,0,218.87793,0,225694.885
14614,417.2481539,5.5695486,,,,1490,1066,[M+H]+,,3,14623;14615;14627,416.24107,2615107.65,2027529.8,2137443.9,664611.405,2257548.1,1995726.75,1008.57237,0,2036115.9,914.5448,0,383.151825,0,0,0,0,0,0,613527.5
3129,417.259551,1.7545722,,,,,,,,,,,0,7273.8683,2369.4965,329.368775,0,0,6705.6703,7474.75915,2124.20105,3465.67555,11524.3005,3028.4214,4844.053,8273.17715,17200.557,4914.04842,13128.3895,14661.5745,7806.2287
30756,417.2764898,10.441344,,,,2246,1969,[M+Na]+,,2,30755;30756,394.28725,113060.05,67048.1,122290.975,0,0,0,0,0,17279.8435,35329.08,394.97335,32276.465,80126.29,110806.105,126356.767,2758.891665,0,0,53701.878
30242,417.2765175,10.314549,,,,729,1954,[M+Na]+,,2,30249;30242,394.28726,51369.3535,41629.363,43458.68,0,0,0,0,0,2598.835,21703.667,0,20824.0535,42326.453,56943.5995,55306.0115,1274.959,0,0,30908.786
21945,417.2856864,8.129828,,,,1146,,,,,,,28019.2735,9475.4195,4775.79285,0,0,1231.939,0,0,0,307178.655,160.465635,240469.495,36951.819,102291.308,109464.8425,0,0,0,35350.1865
19230,417.3087106,7.311406,,,,,,,,,,,0,0,0,1697.5182,0,4679.08335,43484.5315,1293.1317,9183.9045,5977.71585,1297.9533,6925.3325,0,0,0,1444.46705,1511.2312,1994.33985,0
19311,418.2433945,7.4030175,,,,836,1337,[M+NH4]+,,2,19311;19310,400.20962,1051364.45,656300.55,839969.595,10667.8165,43674.018,36832.11,5981.7057,407.47615,37379.9925,77572.48,2538.9624,45214.9485,0,0,0,1146.3465,0,1183.01585,145613.13
5102,418.2646028,2.3665328,,,,1173,591,[M+NH4]+,,4,5109;5122;5102;5112,400.2308,847864.6,806638.35,1033566.25,85693.125,244395.815,163442.27,1287.16875,301.02875,16269.251,509891.875,43648.474,459763.75,12818.02,14695.8725,8009.74935,1731.603465,1937.1269,1864.75415,206133.77
5782,418.264748,2.6610525,,,,1562,635,[M+NH4]+,,2,5769;5782,400.23092,358559.165,371427.27,345565.705,785683.45,2817728.9,1533988.5,2277.3798,1373.01545,181162.24,114872.3875,5895.42435,93943.836,68792.69,57191.3435,60662.114,3503.00513,1548.9174,6584.1399,398501.64
14497,418.279623,5.49908,,,,1490,,,,,,,1225423.25,1014865.4,958713.125,401527.31,857309.68,1078030.7,0,0,851505.905,0,0,0,0,0,0,0,0,0,359439.765
19022,418.2798843,7.280721,,,,1785,1327,[M+NH4]+,,2,19081;19022,400.24574,1205302.75,693118.35,2210682,0,0,0,0,0,0,2242.04345,0,0,0,0,0,2867.06873,0,0,90898.702
312,418.8784998,0.72416764,,,,1794,,,,,,,30088.7265,174033.585,32016.889,57718.7715,133013.5875,1832.7263,20102.75,11485.116,0,406.16485,4130.26535,4725.271,142.22882,0,0,0,0,340.184465,1905.77735
906,418.9803546,0.88153756,,,,,,,,,,,40834.33,0,14682.5935,480.43615,1193.9005,0,312.04724,423.54352,0,0,0,21411.1195,0,0,0,686.4681,0,0,0
6855,419.1160561,3.065518,,,,1726,707,[M+Na]+,,2,6831;6855,396.12682,0,0,0,0,0,0,0,0,0,0,0,58624.9395,0,0,0,0,0,0,0
7125,419.1162365,3.165074,,,,846,724,[M+Na]+,,2,7131;7125,396.12697,0,0,0,0,0,0,0,0,0,0,0,25143.931,0,0,0,0,0,0,0
5316,419.1314832,2.4366226,,,,916,598,[M+K]+,,2,5316;5275,380.16832,0,0,1774.7522,0,0,0,3302.8706,162.62055,11288.80525,9897.748,785.082265,8204.35665,19789.71,8225.213,14978.7065,9616.1015,10209.7505,26072.674,7355.3269
4580,419.13187,2.1954336,,,,354,569,[M+K]+,,2,4580;4648,380.16852,0,0,0,0,0,0,0,0,0,0,0,0,8793.3832,13387.3205,78761.78,0,0,0,7526.66415
6326,419.1525642,2.8470743,,,,,,,,,,,126747.78,77453.727,77490.825,10202.3177,4429.459,31187.926,0,0,143549.7,20662.4795,0,37078.7715,38172.49,47832.226,93582.755,39119.22925,31377.911,72345.71,62179.64
4498,419.1525925,2.167667,,,,354,564,[M+Na]+,,2,4337;4498,396.16355,8964.1575,8955.7235,10716.639,0,0,0,0,0,1455.53035,9466.329,0,2589.7036,3300.0918,32028.8015,66166.0435,0,0,0,6176.14385
3779,419.153046,1.9268907,,,,1447,528,[M+Na]+,,2,3774;3779,396.16376,0,0,0,0,0,1652.6118,0,0,0,0,0,0,442.1797,2408.29985,60214.136,0,0,0,7433.7923
46326,419.1679689,13.940388,,,,,,,,,,,61144.958,30940.876,26464.218,13110.4055,26107.7265,20584.626,2169.98455,0,43746.826,44959.4385,0,39222.342,45693.584,75216.934,29402.9525,2693.839,2740.58255,6865.58065,41226.3655
14574,419.2274498,5.554424,,,,,,,,,,,70767.93,206208.685,472862.28,3909.8821,14655.355,12262.335,1068.59275,919.12203,55993.547,10623.4625,579.44115,2287.14155,0,0,0,834.78659,724.092655,749.47095,35041.677
43167,419.2344999,13.159903,,,,1574,,,,,,,0,0,236881.56,122081.79,120805.527,73122.4925,132109.4975,99853.01,1654.3854,0,0,1812.13625,0,3825.0674,18763.5775,0,0,0,233528.92
42115,419.2345445,12.963454,,,,1574,,,,,,,0,0,393281.19,48670.26,175789.8,320163.095,238039.815,498442.865,0,0,0,0,0,0,1208.7479,0,0,0,56959.225
41091,419.2345736,12.730539,,,,1574,,,,,,,0,0,512153.98,0,1085289,16311.9882,986776.52,39647.7035,0,0,0,0,0,0,0,0,0,0,0
40367,419.234574,12.558846,,,,1574,,,,,,,674.817,783.76625,2465044,5406.84315,296008.63,1750.92665,241242.48,1990.53275,0,0,1651.03065,1248.00125,396.63165,0,726.215885,0,3864.80865,1821.09985,522.5058
2599,419.2364558,1.5817829,,,,,,,,,,,777.2224,37086.503,5692.93225,10033.613,58037.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18419,419.2421397,7.0488143,,,,1679,,,,,,,215627.305,368810.92,268506.61,0,0,0,2384.7545,552.15209,15151.1555,51309.049,1969.112,53229.3915,114903.965,108024.145,61338.962,12719.725,6221.21475,11795.591,55724.209
18896,419.2424858,7.2548223,,,,2228,,,,,,,427471.05,515598.75,316787.565,0,0,0,625.8045,0,23436.253,94897.01,1578.792,116803.065,160984.28,110980.855,116723.74,756.36411,167.622225,0,84537.3945
10925,419.2617641,4.273629,,,,735,917,[M+Na]+,,3,10905;10925;10913,396.27255,131552.41,103348.1625,97895.5075,24940.5915,60359.2475,71253.28,466.25217,0,43497.3265,11874.4155,1363.6736,11619.397,0,0,0,190.86133,0,679.56837,28774.0825
26082,419.2768316,9.138243,,,,2172,1736,[M+Na]+,,4,26077;26082;26074;26081,396.28764,422632.29,373437.75,384189.08,126727.39,205310.24,170188.595,63264.133,29481.6875,454250.075,952744.15,91023.905,939311.45,530273.1,802769.5,543072.36,61797.962,37074.046,50340.4225,385365.35
17450,419.2878426,6.753588,,,,,,,,,,,0,0,0,0,0,0,10944.2265,0,0,1079.132,0,0,0,0,0,0,0,0,0
35839,419.3156807,11.44079,,,,1605,,,,,,,226078.83,334494.32,313022.205,44702.93,75803.945,60476.278,42451.42,24960.2565,62218.16,28912.4835,29643.877,57480.612,28790.008,19427.128,16791.3975,55617.2845,90925.9975,34248.3015,63096.245
37008,419.3343127,11.775653,,,,127,,,,,,,686238.825,504684.37,494532.155,0,0,0,0,0,0,0,0,5662.5215,0,0,0,2238.519,0,0,15209.9315
37268,419.3343155,11.822921,,,,,,,,,,,145922.285,464231.695,519624.745,0,0,0,0,0,0,0,0,13096.545,0,0,0,1667.482,0,0,20181.212
32858,419.3730687,10.855981,,,,2246,2030,[M+H]+,,2,32821;32858,418.36594,353845.78,424427.275,398560.22,17921.6635,93338.19,27859.225,11664.776,2255.6145,477041.56,99699.88,8760.4093,70165.172,60592.904,80778.398,60738.2325,39132.035,24106.334,33485.59,107818.905
31259,419.388334,10.483638,,,,,,,,,,,78553.345,28648.643,45324.585,0,0,0,0,0,0,0,0,0,97998.6425,114101.065,79354.07,0,0,0,31857.3005
6645,419.7755108,2.984494,,,,1649,,,,,,,0,0,0,1326.2254,0,2597.0631,504.662,31376.723,0,0,9019.81875,3297.67335,403.79605,0,4068.8131,1193.62025,6063.518,735.46155,831.37715
6409,419.7759639,2.9338493,,,,,,,,,,,0,0,0,2107.782,0,2597.0631,170.9089,0,0,0,22608.3535,892.11845,403.79605,0,5378.183,590.31305,3227.61135,636.93885,514.26075
5189,420.2221729,2.417722,,,,38,,,,,,,43591.525,53656.4015,37421.15,86906.02,292623.45,214990.78,0,0,262326.595,1402.1494,0,482.83085,2787.80155,1639.97892,2038.8438,17498.1795,14873.3955,40859.7285,51411.9
5568,420.2226656,2.574014,,,,,,,,,,,174191.42,231214.82,98098.015,47112.1735,206348.79,343941.72,0,0,885032.775,2106.108,0,482.83085,2923.99695,1408.67985,5655.07915,55118.908,42662.196,64246.2325,134940.805
13359,420.2593969,5.029885,,,,2198,,,,,,,65692.009,47747.367,39246.212,5246.2958,15218.634,27058.128,399.564325,0,21277.243,6211.7068,975.7514,5310.5293,0,0,0,0,0,0,8367.707
22788,420.3237826,8.308327,,,,812,,,,,,,55804.9275,218504.61,125920.723,110005.825,370426.25,242136.665,20031.099,2692.22265,313877.43,183630.065,11840.6495,262789.005,155968.89,119313.105,183132.63,199265.3775,178592.14,361115.225,221303.18
29762,420.3317961,10.183182,,,,1797,1943,[M+NH4]+,,2,29761;29762,402.29798,3093472.85,2700611.4,3165393.65,1965129.95,881279.735,1589446.75,1724759.55,1522254.45,1774869.75,1631413.2,2450086.65,1709080.9,1328054,1501744.2,1644325.55,1042721.9,1919051.65,2169859.5,2240431.4
14090,420.3319204,5.3218765,,,,,,,,,,,3543.5778,11628.179,5993.4375,79203.72,215488.455,174974.165,0,0,50778.0605,0,0,0,0,0,0,0,0,0,36530.842
205,420.8046862,0.7258635,,,,1794,,,,,,,0,0,2488.121,0,0,192439.135,0,0,89875.3825,54306.0315,7029.6187,22524.902,51541.213,68734.08,61899.392,57551.541,77289.395,74651.2695,61700.4675
3596,421.0168915,1.8923303,,,,93,519,[M+K]+,,3,3551;3599;3596,382.05374,0,0,0,0,0,25124.662,0,0,40146.26,21411.049,0,88294.988,16872.541,20175.216,10758.249,64840.0145,6066.73855,67563.71,20603.2935
5448,421.0974596,2.5259657,,,,1463,613,[M-H2O+H]+,,3,5452;5468;5451,438.10093,0,0,0,0,0,0,355.251555,0,10616.4522,23348.9565,0,23782.767,32332.03,25983.837,43754.91,20561.154,12675.6585,56773.433,20068.9045
4969,421.0977304,2.3196287,,,,123,586,[M-H2O+H]+,,3,4986;4981;4985,438.1011,0,0,0,0,0,0,704.51315,0,6840.07,31074.098,114.60692,32246.4345,24495.4405,26033.2645,24984.1455,27933.816,19562.236,50564.428,19166.11625
5823,421.1677866,2.7294948,,,,,,,,,,,17503.173,31770.3375,20750.8625,56009.7795,46906.5235,54407.2755,900.3283,0,28088.5435,9881.52285,6636.0411,11340.18015,25275.822,131210.38,65494.5065,4455.03075,2034.51645,4251.29325,38505.987
4139,421.1680455,2.0498972,,,,1133,544,[M+Na]+,,2,4100;4139,398.17919,1179.2938,0,0,38298.283,39708.821,105057.992,0,0,1172.2195,0,0,0,0,0,0,871.59575,273.76355,595.92985,37171.7325
3646,421.1680925,1.908032,,,,343,523,[M+Na]+,,2,3676;3646,398.17904,443.1137,0,0,69530.635,89223.255,162807.18,0,0,1157.6767,0,0,0,0,0,0,0,0,0,48160.9
21728,421.1985152,8.0675745,,,,,,,,,,,249865.985,279737.93,226268.99,0,0,0,0,172.48178,5487.43135,13694.2695,0,12232.4795,0,0,0,0,0,0,38980.003
22541,421.1985358,8.256339,,,,783,1514,[M+Na]+,,2,22574;22541,398.20926,173418.26,243569.235,228463.325,0,0,0,490.92184,0,3153.519,30584.4395,181.629715,26619.6205,0,0,0,0,0,0,27640.3905
34606,421.2230527,11.149927,,,,145,,,,,,,0,2103.8765,0,10568.674,0,19604.8522,36789.023,16697.228,0,6606.76215,528465.42,7560.952,20928.75,57966.8485,93531.286,0,13009.5848,3797.1865,99293.198
35131,421.2231591,11.248976,,,,145,,,,,,,0,0,0,1083.116,0,2747.92235,4742.6385,1531.3988,0,17035.391,225042.6,11888.6348,107641.1865,52223.3765,57003.408,0,14149.3685,20960.75,1260.7501
33937,421.2231817,11.010432,,,,1484,2065,[M+K]+,,2,33937;33826,382.26001,0,44699.9305,13497.293,28192.0125,0,103495.325,158683.42,13796.044,0,5307.6755,1336558.35,8504.06,132327.076,190992.4585,404793.875,0,12241.297,5800.3784,305983.18
31202,421.2232085,10.470678,,,,1546,,,,,,,0,34870.245,152561.125,478005.205,0,0,0,0,0,0,0,0,0,12755.1775,34477.293,0,0,0,27097.576
32018,421.2232622,10.695445,,,,1998,,,,,,,0,68242.27,73250.471,611608.445,0,14174.1485,0,0,0,0,0,0,18883.865,27110.675,55260.875,0,0,0,62485.883
24622,421.2324608,8.719467,,,,,,,,,,,296541.405,263765.225,217015.92,102939.328,240802.265,162679.925,90135.535,99154.13,664709.155,1115517.65,249343.9321,541082.63,37801.64,66901.145,25777.5215,103647.677,105555.12,142821.34,209952.595
7220,421.2408967,3.2013378,,,,1045,729,[M+Na]+,,3,7220;7217;7221,398.25169,87384.505,99799.85,102485.445,13067.514,44105.359,40855.0975,456.21312,0,30178.8565,11870.635,747.963505,12034.4665,5240.248,4841.6825,5354.33785,727.57545,129.407425,1689.0013,23865.868
22239,421.2578283,8.181707,,,,1253,,,,,,,361553.96,270902.9,278098.03,2114.1824,0,5462.8914,1127.20908,232.51149,34135.011,65878.585,2441.6299,43018.9625,61189.393,46443.003,45488.691,2987.39245,853.031275,1860.40442,66741.9875
20598,421.2578888,7.7755127,,,,2206,,,,,,,173412.22,211519.03,175040.38,0,0,0,1171.0097,0,2408.3413,35708.6225,684.29407,31629.1325,67786.188,27759.0535,27569.643,575.96158,297.29303,0,41446.3945
20187,421.2580958,7.691871,,,,,,,,,,,850689.05,812020.2,693054.43,0,0,0,2150.54005,0,31796.9245,81938.4745,1390.864,87365.6035,94172.215,50003.391,53673.455,668.745605,464.66598,0,118366.07
17852,421.2582409,6.8518686,,,,1581,,,,,,,505595.57,491377.795,211585.18,0,5529.30165,4905.972,1056.391675,0,27621.6385,66975.322,1821.4965,92970.155,64500.616,57859.82,26531.9515,327.81575,0,0,77294.635
38136,421.3517684,12.063776,,,,,,,,,,,180939.135,231242.46,576194.15,2642.8055,0,628.1592,5633.56975,1964.6193,1171.891,4844.3087,3899.56885,12928.459,5774.99,6547.8467,3634.98705,7083.411,2989.4022,7004.534,27022.697
38551,421.351822,12.175881,,,,,,,,,,,807641.85,925987.7,549710.635,1325.93195,0,628.1592,4890.7429,5136.4596,0,9114.344,6242.3002,13673.624,5046.44745,1827.094,2524.3464,8317.163,3847.17515,6031.2507,29126.5275
42972,421.3522927,13.146482,,,,1645,,,,,,,9780.3877,139721.315,102703.785,270412.84,0,5483.339,5877.81465,7229.179,814.94435,4767.70385,8957.67335,7624.6605,8568.5458,26635.788,71117.92,4948.2301,5484.2785,5070.06525,156540.7753
43885,421.3523543,13.313656,,,,1645,2471,[M+H]+,,1,43847,420.34502,2961.9105,35217.1515,17676.395,35202.5165,0,5162.5892,4594.0579,6365.611,1638.48395,8802.5165,51509.5215,3522.2875,54255.3625,125647.495,70634.10125,4192.57815,3863.6058,5702.8735,58516.295
28019,421.3523803,9.667228,,,,1797,1840,[M+H]+,,3,28019;28018;28021,420.34514,310481.66,305742.8,412430.34,104910.212,181179,141755.47,72884.355,46566.8415,763222.32,198825.08,59824.274,247526.725,222180.6,217161.355,166789.42,80852.8845,81942.62,105270.235,221764.355
28512,421.3523968,9.786168,,,,1797,1865,[M+H]+,,2,28521;28517,420.34514,1092182.55,1007032.575,1184246.15,47274.025,285995.11,165184.78,66405.958,14531.4005,1744387.35,579796.4,60387.197,362700.41,136965.405,139352.29,89836.665,84258.7365,44851.312,64081.685,339335.44
27604,421.3524307,9.522551,,,,1797,1817,[M+H]+,,2,27604;27605,420.34507,390137.495,230874.155,285554.63,6594.07775,30462.637,46971.4275,38584.7635,4695.6421,526764.94,126465.323,7697.354,109887.915,270833.215,212860.485,297249.91,128145.084,101178.74,174898.565,149477.82
26987,421.3524316,9.36571,,,,1797,1789,[M+H]+,,2,26980;26987,420.34509,225419.61,307950.325,382993.97,29856.3005,93948.0575,90664.4325,75755.452,3069.1472,803968.77,197203.935,12915.962,171551.96,187920.76,241641.875,122236.865,56606.5865,40642.5465,66558.6325,201384.525
42146,421.4404666,12.971816,,,,187,,,,,,,42624.59,33565.9855,38222.553,5914.24635,0,0,0,663.6765,0,0,754.31055,0,326.61783,0,0,0,307.86345,350.687315,1653.6085
46184,421.4405023,13.816784,,,,,,,,,,,9686.226,115849.42,28806.744,3336.4018,0,0,0,684.09068,0,568.6183,293.77445,0,0,0,0,323.26712,0,297.8753,522.94445
9316,421.7513532,3.857914,,,,453,,,,,,,100754.8025,113260.2625,135178.44,180956.495,366145.735,303919.49,6130.91995,673.80095,64949.9135,31676.3945,2228.57345,21268.9765,16011.5075,17015.8525,11075.423,842.075615,0,2904.94465,86626.295
1211,421.9208592,0.9818429,,,,,,,,,,,0,0,8766.74,0,0,76276.0595,0,0,80889.358,105814.9985,5879.391,12364.4365,117366.105,191356.515,114908.045,275617.35,164709.835,229126.175,46016.6485
935,421.9208622,0.885171,,,,927,,,,,,,9202.0625,0,23050.755,0,0,27829.7645,0,0,76924.537,87561.51,13950.619,20066.9805,117831.0515,55035.931,52306.9335,198696.897,258702.765,75993.1955,50340.9805
13803,422.2384968,5.1925015,,,,217,,,,,,,10817.6465,23058.886,16871.363,0,0,0,0,0,0,11850.401,761.96953,8209.211,35504.052,1394563.15,802787.65,0,0,146.4066,334021.21
8612,422.26711,3.6327305,,,,453,,,,,,,2800.5548,5392.95225,5353.5077,182424.735,291636.75,197881.115,99.53447,0,25071.583,2025.1298,0,1157.422715,0,0,0,0,0,0,51591.006
25024,422.339465,8.8501215,,,,,,,,,,,25658.971,36605.553,9749.0175,19776.324,98015.017,30765.3305,3694.3834,0,35887.046,12228.7135,792.39695,27515.457,24327.5,0,17236.3225,106829.2515,96611.602,71934.358,38598.5985
28662,422.3837959,9.820002,,,,1797,,,,,,,157526.705,134219.04,134019.79,26460.633,62741.6955,30694.391,20393.7235,4929.21145,166535.91,102931.475,13546.544,61917.3,23606.3365,14169.76425,13450.477,18348.9945,16374.295,27846.446,59757.052
28154,422.3839521,9.700128,,,,1797,,,,,,,50083.865,39740.442,49190.102,50438.842,55267.415,52948.297,59285.7525,54638.6965,61206.94,88891.915,50419.0605,114392.822,64624.4265,47159.926,56567.59,48334.905,56328.4785,69136.9385,66517.1485
31453,422.3839886,10.555718,,,,2246,1995,[M+NH4]+,,3,31528;31547;31453,404.35022,340644.05,282466.78,342658.14,21226.2295,80316.855,30855.1435,13153.7595,3145.6205,401304.25,103054.95,13711.713,64883.692,47733.342,51602.507,45012.5,42283.838,8149.4229,18452.036,93260.268
43060,422.3840234,13.161338,,,,1538,,,,,,,0,69288.8895,18403.3448,11390.43675,2964.49485,3315.8418,2555.568,0,0,800.3444,14425.7703,1597.39555,18373.50875,73559.5735,68206.279,0,238.23822,287.29828,78702.05
42173,422.3841332,12.970601,,,,1538,,,,,,,0,16032.751,175648.4625,133622.79,13695.4575,0,0,0,0,0,1097.2326,4513.0644,3129.72495,11890.96,24192.75825,0,0,0,14153.028
1308,423.0078851,1.0205506,,,,1689,366,[M+2H]+2,,2,1308;1218,844.00138,1271872.65,886979.53,1577568.3,1316857.95,3383141.65,536749.22,196776.63,401898.06,267673.715,223371.03,1252491.3,360928.35,214992.585,105747.1675,118135.385,557360.2,459271.23,119155.03,588797.71
1761,423.0080032,1.2517724,,,,1978,,,,,,,679424.25,0,295060.51,0,0,1133711.45,0,0,901573.15,807889.73,123639.86,832894.4,702031.63,505607.46,700995.725,604307.5,336129.665,727446.425,687863.12
