row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A11.mzML Peak area,A16_2.mzML Peak area,A8_2.mzML Peak area,A11_2.mzML Peak area,A8.mzML Peak area,A7.mzML Peak area,A17.mzML Peak area,A17_2.mzML Peak area,A7_2.mzML Peak area,A14.mzML Peak area,A18.mzML Peak area,A14_2.mzML Peak area,A10.mzML Peak area,A18_2.mzML Peak area,A15.mzML Peak area,A15_2.mzML Peak area,A12.mzML Peak area,A12_2.mzML Peak area,A16.mzML Peak area,A10_2.mzML Peak area,A13_2.mzML Peak area,A13.mzML Peak area,pooled_QC_1.mzML Peak area,pooled_QC_2.mzML Peak area,A4.mzML Peak area,A2.mzML Peak area,A2_2.mzML Peak area,A4_2.mzML Peak area,A3.mzML Peak area,A1_2.mzML Peak area,A3_2.mzML Peak area,A1.mzML Peak area,A6.mzML Peak area,A6_2.mzML Peak area,A5_2.mzML Peak area,A9_2.mzML Peak area,A5.mzML Peak area,A9.mzML Peak area
27544,383.2765458,9.510261,,,,1797,,,,,,,696.64514,815.7554,0,0,0,0,814.3956,1058.3009,0,0,1337.1621,0,32549.516,1074.1489,0,0,22929.71,18452.29,4106.517,35965.797,5610.872,0,11341.537,18857.805,63801.508,5003.635,6787.9365,66487.65,9526.869,4214.8794,18645.95,15218.641,118701.734,149641.5,155924.22,121863.31,166171.27,152029.55
28235,383.2775163,9.736291,,,,247,,,,,,,0,0,0,0,0,0,0,0,0,0,685.79395,0,25117.479,0,0,0,15802.828,8883.606,3256.5527,25168.238,3545.662,0,44576.56,45781.723,13476.335,15891.8955,5441.265,13125.622,0,35457.28,0,42613.95,629864.5,709156.25,8953.645,0,13137.4375,6428.044
24088,383.2792121,8.641665,,,,,,,,,,,4967.845,26815.229,3219.7266,5102.417,3020.3335,13949.066,66550.28,67737.195,17040.365,148888.23,106941.516,120311.805,182726.38,118980.734,192076.47,187246.78,144339.4,136377.94,184692.72,226479.38,107084.17,105173.5,149904.27,159919.86,89121.28,253675.38,270943.53,94001.625,234858.06,231827.11,227816.72,185974.95,39717.05,47404.008,243153.73,205511.72,248643.55,196597.31
31611,383.3131221,10.581547,,,,2246,1999,[M+Na]+,,2,31611;31599,360.32388,16365.146,11839.072,2708.0508,15514.797,2252.4563,8623.912,16112.894,14505.596,6931.157,87423.81,28053.803,86603.24,191642.02,25004.168,62261.25,78067.72,111555.65,134934.69,134939.1,210149.61,80212.18,66851.72,136076.83,213414.38,25448.3,527028.2,658098.4,24496.78,446207.38,691910.4,411776.38,718426.9,26968.396,32729.117,151622.98,470648.1,128399.266,486338.28
40251,383.3138543,12.5484705,,,,1704,2248,[M+Na]+,,2,40251;40161,360.32434,0,0,0,0,0,0,0,0,0,648.2915,0,632.1864,0,0,728.6462,0,604.677,565.27075,0,0,0,0,0,0,8483.03,1480.6035,0,18357.188,7162.476,2923.9915,92618.95,2440.6838,0,0,25854.58,0,4773.5107,0
38762,383.3147211,12.222268,,,,2246,2211,[M+Na]+,,2,39007;38762,360.32478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62010.848,3882.1182,1959.9712,1606.9453,10942.994,8235.407,1538.5074,4014.8005,0,0,35735.938,0,104467.984,0
6580,383.7432893,2.9676347,,,,1335,,,,,,,0,248.86015,203.1672,0,157.1034,1244.2676,0,0,1561.9229,0,1443.7954,0,2306.7878,1081.4736,0,0,0,0,823.2689,2724.4128,0,0,174070.23,255629.77,745259.6,9075.2,15241.463,585362.6,11102.245,0,10815.284,3930.21,1173493.9,127228.43,1670500,326375.44,1644496.8,202789.19
1345,383.965029,1.0074741,,,,1580,,,,,,,12461.246,25268.682,0,7406.8027,0,0,158540.81,36081.598,0,20749.027,11598.582,6198.1426,24801.326,0,10947.697,0,0,0,27026.95,0,7970.9136,31549.367,0,0,0,0,0,0,6555.0547,0,5895.951,0,5590.082,0,0,0,0,17836.625
972,383.9652407,0.9012607,,,,1974,,,,,,,26275.242,174879.06,0,30900.527,0,0,14779.546,12574.01,0,0,1657.8462,0,2292.6416,0,0,0,0,0,0,0,0,1504.6545,1562.8583,1946.4387,4031.8584,0,422.8307,4047.541,8053.5234,931.00073,14902.55,1334.5942,0,0,1122.5923,0,1276.1198,0
2492,384.2228024,1.5575429,,,,162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211698.3,225592,188020.75,102231.875,102862.12,186687.36,155661.92,138858.55,144203.31,134676.27,2031582.1,2057845.5,788112.06,98057.336,789436,89685.74
5549,384.2228904,2.4851196,,,,38,,,,,,,379.13345,0,0,0,0,394.45288,0,0,213.80296,2634.6096,0,2475.7383,3829.843,0,1430.5999,1587.1343,4505.956,2577.0933,0,3209.8926,5222.9307,4222.796,27673.074,26273.695,47601.49,17965.832,21954.613,49042.67,18554.951,18853.5,17765.26,18913.31,77622.72,90545.97,80390.49,11943.664,123611.22,11461.942
3433,384.2228966,1.8483648,,,,343,,,,,,,0,0,0,0,0,0,0,0,0,2148.8762,0,0,0,0,0,0,0,0,0,0,0,0,79333.266,86878.91,107492.24,75407.93,62310.8,109832.18,73791.805,40302.48,80319.81,41751.62,772237.56,664150.6,497296.97,58787.473,547023.3,50163.164
4914,384.2229662,2.2926004,,,,1048,,,,,,,415.0313,0,0,343.5213,0,0,0,0,276.23572,5473.622,0,3094.5774,13988.823,0,2406.593,4527.049,6416.4707,8664.699,0,13029.331,3064.4822,1338.0326,17414.365,61630.168,106317.81,13507.1,17339.9,113503.87,6505.5674,7860.3945,17287.188,11843.253,217909.05,234661.69,303214.12,12064.327,257499.14,15151.706
26778,384.2299988,9.298609,,,,11,1771,[M+Na]+,,2,26776;26778,361.24064,0,1976.629,0,0,0,0,7957.295,7847.214,0,0,21997.715,0,2513.434,23395.686,0,0,2488.3103,0,15960.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,384.2354456,3.6882253,,,,453,818,[M+2H]+2,,2,8618;8768,766.45644,21767.158,6778.4995,4795.5293,18660.465,3906.7358,41029.008,10546.122,11244.798,26059.576,122632.61,22369.84,151218.81,273629.1,17215.143,97873.07,93436.97,177012.69,223235.31,22944.855,265191.47,82061.234,111994.86,319697.03,355611.78,598162.25,364752.25,506049.88,641502.5,460889.03,493457.62,561130.06,516212.47,958985.75,1012713.7,1453055.2,378598.25,1491645.1,388321.38
9873,384.2361492,4.025423,,,,,,,,,,,24389.475,0,0,37983.68,0,1909.3528,0,0,0,32524.125,953.1112,21568.977,217593.22,0,34800.375,14368.527,83364.02,86090.695,1437.4414,286463.06,35257.58,14319.188,28026.666,32634.348,57477.047,65817.77,58762.51,52834.484,48849.67,86283.02,54334.293,94639.5,28825.865,31707.041,46265.08,0,33383.766,6001.4014
3649,384.2592507,1.9186037,,,,16,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.3118,888.82556,2260.4202,3300.4438,1617.4565,43969.293,44070.805,988.7366,65570.27,49488.125,57948.055,47606.61,4825.4824,5803.007,9758.08,12660.3955,10619.226,25703.758
11248,384.2595084,4.353746,,,,134,929,[M+NH4]+,,3,11248;11245;11272,366.22564,232.83609,0,0,375.87802,0,0,0,0,0,0,0,0,4327.4805,0,0,0,5880.078,5568.252,0,4783.4424,0,0,31976.414,49210.086,79805.07,8658.093,7006.8047,80344.16,8558.577,9954.106,9555.228,13528.422,232337.25,237222.64,327364.56,0,319446.44,0
26056,384.2743485,9.134558,,,,783,1732,[M+NH4]+,,2,26056;26050,366.24078,615.8279,418.21277,857.12067,750.67285,902.6474,1967.2583,0,0,2001.3428,9999.778,0,23192.73,16351.803,665.5361,14839.159,18408.285,9804.336,11346.765,0,15675.031,7167.3213,11733.088,113418.414,152334.86,363418.72,218567.28,211779.5,363307,178045.2,24850.744,168572.08,29215.43,668642.25,680313.56,1073160.8,655115.7,1061294.2,637309.56
12167,384.2957183,4.6293697,,,,134,954,[M+NH4]+,,3,12189;12178;12167,366.26205,7035.8745,1809.9531,861.867,6686.716,783.502,9289.311,4377.165,3675.7917,8643.5625,64616.867,9339.702,64388.574,74747.766,7419.81,37277.742,36068.418,66300.086,65166.777,11555.698,75394.3,41763.824,38667.887,116806.766,129207.42,120500.375,357165.8,375072.88,121009.56,290889.3,427292.6,301982.4,427192.34,340229.22,303184.94,462060.84,129708.25,468159.25,130669.125
20410,384.3469899,7.76281,,,,783,,,,,,,0,1049.6515,0,0,0,0,5927.619,4441.4844,0,0,5680.797,0,2546.501,6823.336,0,0,0,0,10110.981,0,0,0,28922.084,23059.184,23731.613,66417.95,68488.37,25476.414,31915.656,0,23856.25,0,118257.55,109281.484,174088.11,94484.38,172516.55,112435.39
21596,384.3836024,7.9812064,,,,,,,,,,,0,24460.102,230.3113,274.97565,0,1448.1355,101435.6,94135.14,1034.9143,0,68965.94,0,0,60361.305,0,0,10028.877,14976.621,184454.5,0,0,0,124780.164,142240.38,250275.31,779980.06,727728.3,246166.45,269488.4,318178.62,274401.34,474454.72,440125.53,496135.6,650428.9,167037.88,650630.2,158863.39
4977,384.772183,2.3283439,,,,1231,,,,,,,141157.5,13246.158,102906.97,171852,94553.016,14792.599,23455.844,198531.69,0,982.9016,8348.787,0,5716.7905,99045.766,9203.729,52564.523,12334.088,7957.042,0,5801.7295,21821.244,12016.275,5721.042,15383.544,0,0,0,2212.4495,0,0,0,0,0,0,0,8097.9263,0,5732.0986
1677,384.9878898,1.1978328,,,,1689,,,,,,,167462.62,63874.36,23083.625,78830.22,20782.691,5565.072,1944.2715,6808.487,6330.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41925.53,3512.6003,5223.474,37026.312,14603.065,0,19135.719,0,0,0,33391.902,0,41096.2,0
2970,385.0168042,1.7213641,,,,1757,491,[M+K]+,,2,2984;2970,346.05371,3129.0828,96253.15,0,5647.99,0,0,466300.22,565512.06,0,283205.8,1970086.4,261453.53,849030.06,1819034.2,496160.22,451403.4,497109.53,484785.03,678150.6,833982.7,345597.38,334177.1,398479.56,345384.94,0,0,0,0,0,0,0,0,230291.62,212365.98,0,636326.3,0,608669.1
43071,385.0997939,13.16246,,,,186,2413,[M+Na]+,,2,43071;43013,362.11057,0,577.6118,0,0,0,0,8391.811,7528.5225,0,0,14694.418,2932.2039,7635.0337,12276.983,1016.5449,3868.552,9841.007,6727.7915,14886.498,7113.7236,6140.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10645,385.1470078,4.1847053,,,,,,,,,,,2975.5964,646.2943,136.93512,5899.522,110.57828,3604.8948,2572.042,2536.3762,4758.821,7115.613,7693.6123,8715.035,40570.637,6169.3687,0,9792.615,48796.383,37819.977,11363.289,55017.387,7320.743,6407.9395,151209.05,195410.45,88605.414,463988.5,467103.88,86534.27,1106728.1,183488.22,1193102.6,202388.9,34204.484,32526.406,25160.402,153582.8,18707.086,114127.87
12254,385.1470505,4.6427803,,,,2275,956,[M+Na]+,,2,12245;12254,362.15783,6200.869,1252.0509,0,7287.2256,0,369.98193,916.3221,513.0924,507.38483,3755556.5,43220.918,3466471.2,51962.598,44852.777,1778976,2072948.9,62611.668,66743.79,4092.0066,57064.76,125539.555,106278.195,892467.94,747717.4,10993.355,15826.183,16713.416,10639.334,33790.77,16091.284,47676.566,17257.742,12777.686,12318.29,10386.876,2704.6958,9575.431,2407.746
44281,385.1783008,13.4158125,,,,1599,,,,,,,8171.6475,0,855.4655,27556.88,0,69924.6,8961.995,0,19292.324,36122.934,2434.94,15911.643,7606.468,1502.1284,443779.84,25661.422,0,0,0,3980.5898,12385.221,0,0,16010.381,955224.75,385492.16,0,331026.12,219710.2,0,90656.42,0,103385.85,6827.8535,0,0,4859.8047,0
44773,385.1783295,13.559388,,,,,,,,,,,0,0,0,0,25073.912,363709.97,17797.459,0,0,470219.9,6311.477,7392.4863,34411.39,1299.769,544868.7,0,5534.365,0,0,6898.0815,0,0,412807,0,286165.47,41259.992,258801.28,984519.4,29090.836,0,242042.86,0,453768.47,105728.89,11078.66,0,16816.816,0
46223,385.1783548,13.88817,,,,172,,,,,,,353934.7,7910.1367,44049.7,260885.3,47603.62,154755.86,228928.45,33003.94,191177.78,355197.44,106991.016,268860.8,85877.98,71386.48,492246.94,640218.5,17207.307,18307.408,10752.084,53212.58,199567.97,235260.67,428797.84,219307.27,292924.84,244448.45,318991.2,362455.28,132785.19,0,151842.77,2862.916,177079.02,186298.7,21281.348,4165.784,33690.992,4933.4385
45499,385.1783551,13.693211,,,,67,,,,,,,446324.22,2288.47,31238.988,162226.4,64576.254,128287.39,29017.135,13935.995,152050.95,49971.562,26051.7,152130.77,5681.7793,0,352066.7,537927.94,4999.986,6619.6177,0,34941.195,224605.3,355310.34,344244.28,369232.78,184335.92,29997.68,67813.664,244833.58,33489.168,0,88087.625,0,100007.14,381771.06,26874.592,0,4389.1553,0
12487,385.1856378,4.740583,,,,383,965,[M-H2O+H]+,,1,12512,402.18927,0,0,0,201.20735,0,0,0,0,0,12741.921,0,14271.732,21799.467,0,11430.308,10636.115,9445.67,7321.3657,0,20169.621,9861.73,14904.49,5244.0576,5943.1597,0,47767.758,55928.715,0,68422.86,42734.312,50562.855,56105.79,0,0,0,1709.1965,0,1336.779
17569,385.2008192,6.757484,,,,2009,,,,,,,384.90347,0,0,361.656,0,0,0,0,310.8282,14814.392,0,26909.17,15786.176,0,19676.48,14588.559,15438.569,19130.75,0,12707.7705,25348.287,23241.586,23488.832,27951.066,0,169931.73,153090.3,0,144817.11,139871.9,159160.28,181953.2,0,0,0,11904.847,0,11714.755
5681,385.2069033,2.6341,,,,1562,629,[M+H]+,,3,5675;5677;5648,384.19965,16369.955,3460.23,4031.9917,17726.178,3488.0894,8316.849,9055.046,6661.017,9051.941,110413.38,23554.959,98627.43,145909.16,16442.613,125541.85,103940.805,184068.61,141420.2,20937.746,155366.75,132421.58,129801.56,176022.03,230435.45,236300.52,461336.56,517722.7,191280.64,346839.62,457016.56,338630.3,448111.4,445824.56,496417.2,525461.4,184285.44,784169.2,183858.28
3871,385.2070185,1.9761993,,,,343,534,[M+H]+,,2,3885;3874,384.1997,0,0,0,0,0,0,0,0,0,0,0,0,974.1239,0,0,0,0,0,0,980.23254,0,0,16750.316,16947.441,22203.258,0,0,23164.54,960.4155,0,956.2136,2091.1743,65799.05,82011.81,52772.29,1318.2649,39549.832,1559.1306
3383,385.2071149,1.8346702,,,,343,502,[M+H]+,,2,3367;3383,384.19974,0,0,0,0,0,0,0,0,0,0,0,0,1203.332,0,0,0,0,0,0,0,0,0,39902.04,41167.74,54096.2,1431.6888,0,54831.14,988.8001,0,0,0,184653.64,183438.06,108714.836,1934.1282,137662.28,3261.7874
8664,385.2199612,3.6520205,,,,,,,,,,,6289.7676,15474.887,5170.415,19886.25,2463.1113,3973.6714,25942.162,16874.863,6537.788,7602.2754,20721.053,7966.662,3669.8955,26290.1,5207.3555,7213.0586,3498.484,11607.161,20336.521,2808.701,7371.4834,7493.63,2902.496,4478.6875,2483.1982,2737.9194,6244.8857,2370.8174,3016.166,0,7204.5366,2788.1506,0,0,0,4335.248,0,5667.992
9852,385.22014,3.9908395,,,,,,,,,,,13031.026,10128.434,4688.5903,20932.795,3143.3557,7241.639,14970.359,13866.932,11260.161,13672.059,19254.678,9868.363,11042.15,21392.305,13781.51,17664.4,10973.662,12250.018,21528.338,13772.69,12915.471,9756.059,5457.343,2238.0723,0,0,2927.2324,0,2541.293,2592.6365,4839.1997,1946.2681,0,0,0,0,0,0
15731,385.2218537,6.085206,,,,2095,1122,[M-H2O+H]+,,1,15676,402.22533,615.9894,210.83487,0,1017.1713,0,322.2445,0,0,0,0,0,0,92429.086,0,5420.353,0,3160.8677,7416.114,891.8955,41233.5,0,0,106722.49,152877.05,0,1227520.6,1242392.2,0,1437853.1,736806.75,1476281.9,723547.1,13722.02,34214.98,0,0,0,5716.019
22279,385.2370244,8.207198,,,,1585,,,,,,,0,0,0,408.03137,0,0,0,1407.1458,1378.2642,121172.41,0,42144.055,33682.78,943.0997,99009.695,77382.836,36713.78,11975.882,1380.9773,18255.428,105623.56,66454.41,78954.17,48624.94,1306.9277,298239.72,273545.94,1565.1487,265410.75,323783.88,321374.84,242590.78,3369.3347,2378.1904,0,9931.238,3287.1157,33573.855
21874,385.237081,8.100669,,,,366,,,,,,,507.06894,0,240.10156,1212.7761,0,622.7339,0,309.03888,1152.7593,74561.14,0,80828.42,39975.13,366.4871,34474.7,93955.336,32316.336,52068.42,1083.4233,43535.008,24707.852,85194.58,74380.38,114829.23,0,355001.7,381697.16,0,373314.62,389894.94,502026.88,365392.38,1953.2144,3835.765,0,50817.324,5101.284,36249.043
17640,385.2370824,6.768429,,,,2009,,,,,,,0,0,0,280.76852,0,0,0,0,0,53932.746,0,60010.19,9970.713,0,46797.582,56576.492,15563.145,18092.77,0,8150.4097,51869.055,46200.715,36683.297,31732.578,0,237449.03,178970.34,0,175568.75,118045.516,177725.95,162136.28,0,0,0,5354.3037,0,7398.481
23301,385.2371587,8.455322,,,,783,,,,,,,1260.6165,0,455.77283,2010.083,434.5646,2611.2222,951.6157,934.8172,3071.81,134078.8,0,48878.863,90190.76,0,88490.47,104572.7,126798.086,106154.375,1861.6733,85426.06,65049.09,56459.992,198244.66,253422.52,5226.005,1419132.6,1499312.5,3035.571,1207994.6,1100841.6,1276158.1,1132051.9,12590.533,8701.232,11755.023,113668.21,14753.5625,132016.1
20069,385.2372662,7.6537466,,,,783,,,,,,,3890.0786,0,523.0581,3649.3555,872.7511,3990.836,486.62335,585.6262,3466.3743,35289.863,0,70545.19,144110.95,0,27967.027,52177.17,197718.39,174624.11,722.2914,179172.3,83673.78,61086.785,281863.72,378323.16,5197.5586,2549288.2,2001475.5,8501.8,1962540.9,1745693.1,1932587.5,1724235.9,25077.559,19774.812,28286.275,173877.55,30734.988,206336.58
7100,385.2443195,3.148153,,,,,,,,,,,0,0,0,0,0,0,0,0,0,91865.29,0,92881.31,0,0,0,0,0,0,0,0,0,0,14767.989,9811.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18766,385.2567728,7.199228,,,,,,,,,,,0,689.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8794.62,55295.105,5655.6904,0,62156.44,6268.4385,0,17549.684,0,49705.734,71282.15,52657.61,0,40937.848,0
36528,385.2924149,11.574662,,,,1006,,,,,,,217093.36,3801.3782,30615.748,89160.266,8903.44,19098.713,106924.73,12224.605,55706.402,88274.92,38180.41,297015.16,61527.316,33362.5,94520.086,57405.28,27347.99,63260.336,577.8588,60376.85,308123.62,58193.84,72647.34,143407.27,4836.082,2340.668,25347.162,20852.664,0,0,0,0,6098.9297,14102.971,0,2289.8882,0,0
27112,385.2924295,9.390873,,,,1797,1795,[M+Na]+,,3,27114;27112;27100,362.3032,54460.438,29515.031,28292.984,51622.734,24324.168,137583.6,73381.8,49648.613,92239.13,291800.4,92793.42,240254.56,553350.44,84829.44,166439.31,122991.945,397756.56,397177.88,146105.17,587822.3,329994.3,388887,468761.03,535953.4,151572.22,1505799.2,1625060.4,63761.453,1602329.9,1802625.2,1448738.5,1712584.4,265024.72,253180.38,344096.03,1486362.6,365501.38,1524654.2
26597,385.2924743,9.274779,,,,1966,1765,[M+Na]+,,2,26685;26597,362.30319,39806.066,44832.168,48695.87,45963.242,39228.867,44118.766,46756.26,56016.74,64142.418,72144.195,46539.453,67597.17,99731.3,49341.81,87369.67,84271.89,118127.75,122675.04,51284.973,104955.55,105708.33,104494.086,83264.09,73517.664,47245.438,120216.8,117898.11,49492.867,87193.38,138957.84,77313.72,108234.89,52291.24,81552.24,132853.66,114571.63,105825.375,78093.84
35973,385.2925102,11.473375,,,,1006,2135,[M+Na]+,,3,35973;35868;35835,362.30326,1488675.9,3862.7156,39939.63,1749702.8,71770.75,9978.037,0,14136.936,99121.03,159709.86,5668.675,592570.3,14126.535,20101.99,74298.92,761215.2,62136.4,24447.914,0,28049.588,566969.94,465249.12,116822.35,642524.4,19491.555,15394.648,62881.773,48844.3,5491.9062,0,19759.584,0,19060.79,103294.21,2563.849,0,0,0
35234,385.2925318,11.313576,,,,1475,2122,[M+Na]+,,2,35079;35234,362.30327,426507.84,0,0,0,30203.719,163470.27,10040.901,2247.5613,12686.531,525206.75,5311.8623,0,12505.644,0,591240.56,0,5506.22,0,0,0,659.8872,27356.053,254296.7,0,39685.1,19671.324,266447.72,79077.055,11700.288,0,16356.748,0,99940.76,53414.867,0,0,0,0
34651,385.2926342,11.187376,,,,1475,2093,[M+Na]+,,3,34734;34651;34703,362.3033,0,0,0,0,0,35958.87,0,0,0,109346.78,0,954.6456,689.3639,0,188982.77,1246.5908,1008.8461,0,0,0,659.8872,88425.85,665275.06,0,58223.977,94116.08,33065.508,499910.88,34555.582,0,147696.5,0,22618.59,0,0,0,0,0
33756,385.2927257,11.005839,,,,1249,2072,[M+Na]+,,3,33755;33751;33756,362.30338,7542.41,633.3564,745.5117,15022.11,0,0,0,768.77026,0,63439.625,702.9698,5300.1963,921.63635,684.11365,117202.66,2707.0828,0,0,0,1066.8203,2708.23,0,102719.4,2127.3564,1015610.1,302724.4,0,166969.64,245691.25,0,0,0,2735.36,0,0,0,0,0
16069,385.3424929,6.2264066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24935.03,31753.805,43222.914,0,3946.299,40393.51,0,0,0,0,128959.984,113333.86,148924.88,52142.145,167265.33,51789.867
2979,386.0201695,1.7176464,,,,1757,,,,,,,0,13417.546,0,0,0,0,63198.4,68639.8,0,33794.074,270395.75,32895.863,114010.16,248591.17,47001.062,56566.395,66752.53,61056.996,82524.77,111654.87,41692.652,41829.91,48545.605,41047.32,0,0,0,0,0,0,0,0,22038.531,25243.723,0,84582.38,0,80261.27
5390,386.2384183,2.4209113,,,,38,,,,,,,34378.156,7609.535,7906.5435,42506.63,7867.199,22749.441,18871.246,16621.635,21435.75,19191.508,34307.617,151996.34,224790.39,46298.242,135949.94,146800.42,235054.2,198632.67,44128.094,213302.84,31287.371,155549.88,296576.66,343360,293851.47,469230.53,484770.56,281551.97,404574.78,561737.4,345733.34,464166.28,811236.44,742340.1,880829.5,383443.7,955661.1,40672.383
5830,386.238476,2.6914105,,,,1562,641,[M+NH4]+,,2,5830;5591,368.20465,1055.2562,0,264.05713,714.58606,410.43494,352.12076,0,287.27112,723.277,7476.18,0,7878.2275,9619.474,510.3709,4034.8916,2546.1338,3637.7546,3125.8066,0,3280.3967,4399.1367,4243.4526,22541.969,29779.02,82424.375,15497.126,13980.752,44166.81,16424.75,22017.27,16242.288,22718.045,140976.9,125335.336,227998.56,16098.404,281952.2,11740.621
10563,386.2540684,4.167347,,,,1333,912,[M+NH4]+,,2,10563;10561,368.22022,775.80725,814.70764,329.57294,2177.7278,178.99251,561.85846,593.0182,657.798,0,72418.92,1479.2974,72991.3,10028.74,774.4552,81897.34,70661.49,14035.68,14823.132,1818.0212,10389.754,74303.445,73255.56,24198.377,15740.566,0,18431.93,17867.117,0,9919.582,10344.293,8297.125,10554.231,0,0,0,2478.1045,0,3741.0747
8371,386.2545398,3.5817602,,,,236,,,,,,,19363.074,24001.965,17420.217,21009.322,20811.082,20492.64,23386.38,21733.867,16312.838,24395.3,24575.768,26114.63,19106.496,22285.328,15055.516,16882.271,22239.375,16452.826,21483.324,15083.737,18587.078,20696.95,14746.12,15567.523,7939.4478,43382.086,37842.945,9569.506,38758.56,22544.05,41006.83,46317.188,28757.209,25342.398,10996.845,41177.555,21802.443,44296.793
5841,386.2749097,2.6700187,,,,,,,,,,,5629.752,433.2935,182.26889,5852.6177,144.27927,1250.5944,0,475.31882,1044.5952,7542.4424,4550.432,6190.842,78138.33,4377.575,5964.802,7040.3135,70853.98,77695.67,3608.0408,62875.926,5540.5176,6666.562,31031.348,40043.586,20747.371,87279.69,109864.29,18151.092,90115.31,121861.836,111605.375,167672.62,66261.84,46203.34,41943.594,76899.19,47724.39,73805.875
7907,386.2749356,3.41941,,,,2133,770,[M+NH4]+,,3,7910;7907;7902,368.24112,2439.0947,1347.414,0,1314.8867,0,2023.1304,2317.3928,2606.4885,758.741,11929.719,9926.624,6680.741,28884.412,7207.5664,12742.677,3078.1616,40855.984,31892.7,10731.22,33353.844,3699.518,2808.7368,36671.66,39707.62,28050.057,119870.17,110576.64,24659.81,106777.74,138496.36,114309.984,148202.39,85161.97,75470.23,72178.6,68535.58,67532.94,63329.105
9498,386.2749459,3.9241822,,,,,,,,,,,40283.242,0,0,39830.945,291.11792,0,0,228.93718,0,0,0,0,384993.16,0,0,0,269490.4,239715.86,0,375523.4,0,0,61586.375,60011.445,0,76107.086,66325.62,0,52875.8,170156.86,51204.277,179274.75,0,0,0,0,0,0
8888,386.274995,3.7093928,,,,,,,,,,,9804.354,52766.67,1615.8702,9460.256,1481.5356,15860.685,88684.29,135890.39,11755.167,252579.52,237685.89,229168.05,207272.3,231778.69,284404.34,276761.8,261683.17,272497.94,307862.6,224696.06,285623.94,220535.4,141462.16,127839.25,0,0,0,0,0,1458.2769,0,0,0,0,0,48901.61,0,51124.258
27087,386.2957601,9.3875475,,,,1797,1793,[M+Na]+,,2,27079;27087,363.30651,11213.723,5952.9624,5342.869,9083.265,3945.5933,25540.885,11775.758,10346.104,19161.512,56068.2,18490.902,47063.19,135261.48,16216.043,33223.152,22897.316,73508.68,70506.09,24598.35,116240.5,70614.2,74296.84,99288.83,121502.63,9967.34,309006.25,313852.47,10112.67,311991.78,371779.3,301000.06,344995.3,34806.92,43296.32,59302.074,314994.03,67568.46,328481.75
20294,386.3264228,7.716997,,,,,,,,,,,445.29657,0,0,0,493.6203,5029.1274,0,0,5238.824,15476.809,0,75094.91,94923.52,0,22170.453,6405.891,313521.2,265340.56,0,105132.164,34142.215,97742.31,57137.793,21734.023,18294.027,9201.734,9007.727,15245.494,8733.744,0,5921.426,4966.749,9725.204,8214.437,9073.943,0,0,0
21293,386.3264574,7.9591556,,,,1825,1451,[M+H]+,,1,21317,385.31941,0,0,0,0,325.7657,743.76587,0,0,1208.7047,7148.1797,0,0,44162.547,0,0,0,70500.97,64342.22,0,45393.15,15914.973,7891.2744,3957.8599,3734.4102,2184.7776,0,0,2534.973,0,0,0,0,0,0,6142.2534,0,5572.9116,0
23499,386.3991754,8.498899,,,,624,,,,,,,0,17884.264,0,0,0,1160.8694,104673.94,88962.41,2093.4932,0,2221.9556,0,0,3534.946,0,0,8769.063,10121.557,61614.56,2263.185,0,0,22904.33,47030.22,73718.08,403534.1,645244.4,69252.14,129434.64,740569.6,96814.09,924694.25,195146.19,213810.28,184722.47,11071.16,162174.95,27271.201
13630,387.1180842,5.140276,,,,1682,1011,[M+Na]+,,2,13641;13630,364.12892,0,1318.6475,2151.4521,194.89877,1931.297,4812.902,0,1445.6971,6162.539,0,0,0,0,1963.7657,0,0,0,0,0,1345.3821,0,0,249922.28,279538.38,227855.73,1148172.5,1421440.4,247830.97,1193253.2,1506686.1,1392780.2,1227620.8,748573.2,951865.8,456001.4,717577.3,462639.53,626925.2
